CityStateID,City,ISO_Code_x,State,StateID,ISO_Code_y
plainvillema,plainville,ma,massachusetts,21,ma
plymouthma,plymouth,ma,massachusetts,21,ma
plymouthcountyma,plymouth county,ma,massachusetts,21,ma
plymptonma,plympton,ma,massachusetts,21,ma
pocassetma,pocasset,ma,massachusetts,21,ma
princetonma,princeton,ma,massachusetts,21,ma
provincetownma,provincetown,ma,massachusetts,21,ma
quincyma,quincy,ma,massachusetts,21,ma
randolphma,randolph,ma,massachusetts,21,ma
raynhamma,raynham,ma,massachusetts,21,ma
raynhamcenterma,raynham center,ma,massachusetts,21,ma
readingma,reading,ma,massachusetts,21,ma
rehobothma,rehoboth,ma,massachusetts,21,ma
reverema,revere,ma,massachusetts,21,ma
richmondma,richmond,ma,massachusetts,21,ma
rochesterma,rochester,ma,massachusetts,21,ma
rocklandma,rockland,ma,massachusetts,21,ma
rockportma,rockport,ma,massachusetts,21,ma
rowleyma,rowley,ma,massachusetts,21,ma
royalstonma,royalston,ma,massachusetts,21,ma
rutlandma,rutland,ma,massachusetts,21,ma
sagamorema,sagamore,ma,massachusetts,21,ma
salemma,salem,ma,massachusetts,21,ma
salisburyma,salisbury,ma,massachusetts,21,ma
sandwichma,sandwich,ma,massachusetts,21,ma
saugusma,saugus,ma,massachusetts,21,ma
scituatema,scituate,ma,massachusetts,21,ma
seekonkma,seekonk,ma,massachusetts,21,ma
sharonma,sharon,ma,massachusetts,21,ma
sheffieldma,sheffield,ma,massachusetts,21,ma
shelburnema,shelburne,ma,massachusetts,21,ma
shelburnefallsma,shelburne falls,ma,massachusetts,21,ma
sherbornma,sherborn,ma,massachusetts,21,ma
shirleyma,shirley,ma,massachusetts,21,ma
shrewsburyma,shrewsbury,ma,massachusetts,21,ma
shutesburyma,shutesbury,ma,massachusetts,21,ma
smithmillsma,smith mills,ma,massachusetts,21,ma
somersetma,somerset,ma,massachusetts,21,ma
somervillema,somerville,ma,massachusetts,21,ma
southamherstma,south amherst,ma,massachusetts,21,ma
southashburnhamma,south ashburnham,ma,massachusetts,21,ma
southbostonma,south boston,ma,massachusetts,21,ma
southdeerfieldma,south deerfield,ma,massachusetts,21,ma
southdennisma,south dennis,ma,massachusetts,21,ma
southduxburyma,south duxbury,ma,massachusetts,21,ma
southhadleyma,south hadley,ma,massachusetts,21,ma
southlancasterma,south lancaster,ma,massachusetts,21,ma
southpeabodyma,south peabody,ma,massachusetts,21,ma
southyarmouthma,south yarmouth,ma,massachusetts,21,ma
southamptonma,southampton,ma,massachusetts,21,ma
southboroughma,southborough,ma,massachusetts,21,ma
southbridgema,southbridge,ma,massachusetts,21,ma
southwickma,southwick,ma,massachusetts,21,ma
spencerma,spencer,ma,massachusetts,21,ma
springfieldma,springfield,ma,massachusetts,21,ma
sterlingma,sterling,ma,massachusetts,21,ma
stockbridgema,stockbridge,ma,massachusetts,21,ma
stonehamma,stoneham,ma,massachusetts,21,ma
stoughtonma,stoughton,ma,massachusetts,21,ma
stowma,stow,ma,massachusetts,21,ma
sturbridgema,sturbridge,ma,massachusetts,21,ma
sudburyma,sudbury,ma,massachusetts,21,ma
suffolkcountyma,suffolk county,ma,massachusetts,21,ma
sunderlandma,sunderland,ma,massachusetts,21,ma
suttonma,sutton,ma,massachusetts,21,ma
swampscottma,swampscott,ma,massachusetts,21,ma
swanseama,swansea,ma,massachusetts,21,ma
tauntonma,taunton,ma,massachusetts,21,ma
teaticketma,teaticket,ma,massachusetts,21,ma
templetonma,templeton,ma,massachusetts,21,ma
tewksburyma,tewksbury,ma,massachusetts,21,ma
threeriversma,three rivers,ma,massachusetts,21,ma
topsfieldma,topsfield,ma,massachusetts,21,ma
townsendma,townsend,ma,massachusetts,21,ma
truroma,truro,ma,massachusetts,21,ma
turnersfallsma,turners falls,ma,massachusetts,21,ma
tyngsboroma,tyngsboro,ma,massachusetts,21,ma
uptonma,upton,ma,massachusetts,21,ma
uxbridgema,uxbridge,ma,massachusetts,21,ma
vineyardhavenma,vineyard haven,ma,massachusetts,21,ma
wakefieldma,wakefield,ma,massachusetts,21,ma
walesma,wales,ma,massachusetts,21,ma
walpolema,walpole,ma,massachusetts,21,ma
walthamma,waltham,ma,massachusetts,21,ma
warema,ware,ma,massachusetts,21,ma
warehamcenterma,wareham center,ma,massachusetts,21,ma
warrenma,warren,ma,massachusetts,21,ma
watertownma,watertown,ma,massachusetts,21,ma
waylandma,wayland,ma,massachusetts,21,ma
websterma,webster,ma,massachusetts,21,ma
wellesleyma,wellesley,ma,massachusetts,21,ma
wellfleetma,wellfleet,ma,massachusetts,21,ma
wendellma,wendell,ma,massachusetts,21,ma
wenhamma,wenham,ma,massachusetts,21,ma
westbarnstablema,west barnstable,ma,massachusetts,21,ma
westboylstonma,west boylston,ma,massachusetts,21,ma
westbridgewaterma,west bridgewater,ma,massachusetts,21,ma
westbrookfieldma,west brookfield,ma,massachusetts,21,ma
westchathamma,west chatham,ma,massachusetts,21,ma
westconcordma,west concord,ma,massachusetts,21,ma
westdennisma,west dennis,ma,massachusetts,21,ma
westfalmouthma,west falmouth,ma,massachusetts,21,ma
westnewburyma,west newbury,ma,massachusetts,21,ma
westspringfieldma,west springfield,ma,massachusetts,21,ma
weststockbridgema,west stockbridge,ma,massachusetts,21,ma
westtisburyma,west tisbury,ma,massachusetts,21,ma
westwarehamma,west wareham,ma,massachusetts,21,ma
westyarmouthma,west yarmouth,ma,massachusetts,21,ma
westboroughma,westborough,ma,massachusetts,21,ma
westfieldma,westfield,ma,massachusetts,21,ma
westfordma,westford,ma,massachusetts,21,ma
westhamptonma,westhampton,ma,massachusetts,21,ma
westminsterma,westminster,ma,massachusetts,21,ma
westonma,weston,ma,massachusetts,21,ma
westwoodma,westwood,ma,massachusetts,21,ma
weweanticma,weweantic,ma,massachusetts,21,ma
weymouthma,weymouth,ma,massachusetts,21,ma
whatelyma,whately,ma,massachusetts,21,ma
whiteislandshoresma,white island shores,ma,massachusetts,21,ma
whitinsvillema,whitinsville,ma,massachusetts,21,ma
whitmanma,whitman,ma,massachusetts,21,ma
wilbrahamma,wilbraham,ma,massachusetts,21,ma
williamsburgma,williamsburg,ma,massachusetts,21,ma
williamstownma,williamstown,ma,massachusetts,21,ma
wilmingtonma,wilmington,ma,massachusetts,21,ma
winchendonma,winchendon,ma,massachusetts,21,ma
winchesterma,winchester,ma,massachusetts,21,ma
winthropma,winthrop,ma,massachusetts,21,ma
woburnma,woburn,ma,massachusetts,21,ma
worcesterma,worcester,ma,massachusetts,21,ma
worcestercountyma,worcester county,ma,massachusetts,21,ma
wrenthamma,wrentham,ma,massachusetts,21,ma
yarmouthma,yarmouth,ma,massachusetts,21,ma
yarmouthportma,yarmouth port,ma,massachusetts,21,ma
adrianmi,adrian,mi,michigan,22,mi
albionmi,albion,mi,michigan,22,mi
alconacountymi,alcona county,mi,michigan,22,mi
algercountymi,alger county,mi,michigan,22,mi
algonacmi,algonac,mi,michigan,22,mi
alleganmi,allegan,mi,michigan,22,mi
allegancountymi,allegan county,mi,michigan,22,mi
allenparkmi,allen park,mi,michigan,22,mi
allendalemi,allendale,mi,michigan,22,mi
almami,alma,mi,michigan,22,mi
almontmi,almont,mi,michigan,22,mi
alpenami,alpena,mi,michigan,22,mi
alpenacountymi,alpena county,mi,michigan,22,mi
annarbormi,ann arbor,mi,michigan,22,mi
antrimcountymi,antrim county,mi,michigan,22,mi
arenaccountymi,arenac county,mi,michigan,22,mi
argentinemi,argentine,mi,michigan,22,mi
armadami,armada,mi,michigan,22,mi
athensmi,athens,mi,michigan,22,mi
atlantami,atlanta,mi,michigan,22,mi
ausablemi,au sable,mi,michigan,22,mi
auburnmi,auburn,mi,michigan,22,mi
auburnhillsmi,auburn hills,mi,michigan,22,mi
badaxemi,bad axe,mi,michigan,22,mi
baldwinmi,baldwin,mi,michigan,22,mi
bangormi,bangor,mi,michigan,22,mi
baragami,baraga,mi,michigan,22,mi
baragacountymi,baraga county,mi,michigan,22,mi
barneslake-millerslakemi,barnes lake-millers lake,mi,michigan,22,mi
barrycountymi,barry county,mi,michigan,22,mi
bathmi,bath,mi,michigan,22,mi
battlecreekmi,battle creek,mi,michigan,22,mi
baycitymi,bay city,mi,michigan,22,mi
baycountymi,bay county,mi,michigan,22,mi
bayharbormi,bay harbor,mi,michigan,22,mi
beavertonmi,beaverton,mi,michigan,22,mi
beechermi,beecher,mi,michigan,22,mi
beechwoodmi,beechwood,mi,michigan,22,mi
beldingmi,belding,mi,michigan,22,mi
bellairemi,bellaire,mi,michigan,22,mi
bellevillemi,belleville,mi,michigan,22,mi
bellevuemi,bellevue,mi,michigan,22,mi
bentonharbormi,benton harbor,mi,michigan,22,mi
bentonheightsmi,benton heights,mi,michigan,22,mi
benziecountymi,benzie county,mi,michigan,22,mi
berkleymi,berkley,mi,michigan,22,mi
berriencountymi,berrien county,mi,michigan,22,mi
berrienspringsmi,berrien springs,mi,michigan,22,mi
bessemermi,bessemer,mi,michigan,22,mi
beulahmi,beulah,mi,michigan,22,mi
beverlyhillsmi,beverly hills,mi,michigan,22,mi
bigrapidsmi,big rapids,mi,michigan,22,mi
binghamfarmsmi,bingham farms,mi,michigan,22,mi
birchrunmi,birch run,mi,michigan,22,mi
birminghammi,birmingham,mi,michigan,22,mi
blissfieldmi,blissfield,mi,michigan,22,mi
bloomfieldhillsmi,bloomfield hills,mi,michigan,22,mi
boynecitymi,boyne city,mi,michigan,22,mi
branchcountymi,branch county,mi,michigan,22,mi
breckenridgemi,breckenridge,mi,michigan,22,mi
bridgeportmi,bridgeport,mi,michigan,22,mi
bridgmanmi,bridgman,mi,michigan,22,mi
brightonmi,brighton,mi,michigan,22,mi
bronsonmi,bronson,mi,michigan,22,mi
brooklynmi,brooklyn,mi,michigan,22,mi
browncitymi,brown city,mi,michigan,22,mi
brownleeparkmi,brownlee park,mi,michigan,22,mi
buchananmi,buchanan,mi,michigan,22,mi
buenavistami,buena vista,mi,michigan,22,mi
burtmi,burt,mi,michigan,22,mi
burtonmi,burton,mi,michigan,22,mi
byroncentermi,byron center,mi,michigan,22,mi
cadillacmi,cadillac,mi,michigan,22,mi
caledoniami,caledonia,mi,michigan,22,mi
calhouncountymi,calhoun county,mi,michigan,22,mi
canadianlakesmi,canadian lakes,mi,michigan,22,mi
cantonmi,canton,mi,michigan,22,mi
capacmi,capac,mi,michigan,22,mi
carletonmi,carleton,mi,michigan,22,mi
caromi,caro,mi,michigan,22,mi
carrolltonmi,carrollton,mi,michigan,22,mi
carsoncitymi,carson city,mi,michigan,22,mi
casscitymi,cass city,mi,michigan,22,mi
casscountymi,cass county,mi,michigan,22,mi
cassopolismi,cassopolis,mi,michigan,22,mi
cedarspringsmi,cedar springs,mi,michigan,22,mi
centerlinemi,center line,mi,michigan,22,mi
centrevillemi,centreville,mi,michigan,22,mi
charlevoixmi,charlevoix,mi,michigan,22,mi
charlevoixcountymi,charlevoix county,mi,michigan,22,mi
charlottemi,charlotte,mi,michigan,22,mi
cheboyganmi,cheboygan,mi,michigan,22,mi
cheboygancountymi,cheboygan county,mi,michigan,22,mi
chelseami,chelsea,mi,michigan,22,mi
chesaningmi,chesaning,mi,michigan,22,mi
chippewacountymi,chippewa county,mi,michigan,22,mi
claremi,clare,mi,michigan,22,mi
clarecountymi,clare county,mi,michigan,22,mi
clarkstonmi,clarkston,mi,michigan,22,mi
clawsonmi,clawson,mi,michigan,22,mi
clintonmi,clinton,mi,michigan,22,mi
clintoncountymi,clinton county,mi,michigan,22,mi
clintontownshipmi,clinton township,mi,michigan,22,mi
cliomi,clio,mi,michigan,22,mi
coldwatermi,coldwater,mi,michigan,22,mi
colemanmi,coleman,mi,michigan,22,mi
colomami,coloma,mi,michigan,22,mi
colonmi,colon,mi,michigan,22,mi
comstocknorthwestmi,comstock northwest,mi,michigan,22,mi
comstockparkmi,comstock park,mi,michigan,22,mi
concordmi,concord,mi,michigan,22,mi
constantinemi,constantine,mi,michigan,22,mi
coopersvillemi,coopersville,mi,michigan,22,mi
corunnami,corunna,mi,michigan,22,mi
crawfordcountymi,crawford county,mi,michigan,22,mi
croswellmi,croswell,mi,michigan,22,mi
crystalfallsmi,crystal falls,mi,michigan,22,mi
cutlervillemi,cutlerville,mi,michigan,22,mi
davisonmi,davison,mi,michigan,22,mi
dewittmi,dewitt,mi,michigan,22,mi
dearbornmi,dearborn,mi,michigan,22,mi
dearbornheightsmi,dearborn heights,mi,michigan,22,mi
decaturmi,decatur,mi,michigan,22,mi
deltacountymi,delta county,mi,michigan,22,mi
detroitmi,detroit,mi,michigan,22,mi
detroitbeachmi,detroit beach,mi,michigan,22,mi
dextermi,dexter,mi,michigan,22,mi
dickinsoncountymi,dickinson county,mi,michigan,22,mi
dimondalemi,dimondale,mi,michigan,22,mi
dollarbaymi,dollar bay,mi,michigan,22,mi
douglasmi,douglas,mi,michigan,22,mi
dowagiacmi,dowagiac,mi,michigan,22,mi
dundeemi,dundee,mi,michigan,22,mi
durandmi,durand,mi,michigan,22,mi
eaglerivermi,eagle river,mi,michigan,22,mi
eastgrandrapidsmi,east grand rapids,mi,michigan,22,mi
eastjordanmi,east jordan,mi,michigan,22,mi
eastlansingmi,east lansing,mi,michigan,22,mi
easttawasmi,east tawas,mi,michigan,22,mi
eastpointemi,eastpointe,mi,michigan,22,mi
eastwoodmi,eastwood,mi,michigan,22,mi
eatoncountymi,eaton county,mi,michigan,22,mi
eatonrapidsmi,eaton rapids,mi,michigan,22,mi
ecorsemi,ecorse,mi,michigan,22,mi
edgemontparkmi,edgemont park,mi,michigan,22,mi
edmoremi,edmore,mi,michigan,22,mi
edwardsburgmi,edwardsburg,mi,michigan,22,mi
elkrapidsmi,elk rapids,mi,michigan,22,mi
emmetcountymi,emmet county,mi,michigan,22,mi
escanabami,escanaba,mi,michigan,22,mi
essexvillemi,essexville,mi,michigan,22,mi
evartmi,evart,mi,michigan,22,mi
fairplainmi,fair plain,mi,michigan,22,mi
farmingtonmi,farmington,mi,michigan,22,mi
farmingtonhillsmi,farmington hills,mi,michigan,22,mi
fennvillemi,fennville,mi,michigan,22,mi
fentonmi,fenton,mi,michigan,22,mi
ferndalemi,ferndale,mi,michigan,22,mi
ferrysburgmi,ferrysburg,mi,michigan,22,mi
flatrockmi,flat rock,mi,michigan,22,mi
flintmi,flint,mi,michigan,22,mi
flushingmi,flushing,mi,michigan,22,mi
foresthillsmi,forest hills,mi,michigan,22,mi
fowlermi,fowler,mi,michigan,22,mi
fowlervillemi,fowlerville,mi,michigan,22,mi
frankenmuthmi,frankenmuth,mi,michigan,22,mi
frankfortmi,frankfort,mi,michigan,22,mi
franklinmi,franklin,mi,michigan,22,mi
frasermi,fraser,mi,michigan,22,mi
freelandmi,freeland,mi,michigan,22,mi
fremontmi,fremont,mi,michigan,22,mi
fruitportmi,fruitport,mi,michigan,22,mi
galesburgmi,galesburg,mi,michigan,22,mi
gardencitymi,garden city,mi,michigan,22,mi
gaylordmi,gaylord,mi,michigan,22,mi
geneseecountymi,genesee county,mi,michigan,22,mi
gibraltarmi,gibraltar,mi,michigan,22,mi
gladstonemi,gladstone,mi,michigan,22,mi
gladwinmi,gladwin,mi,michigan,22,mi
gladwincountymi,gladwin county,mi,michigan,22,mi
gogebiccountymi,gogebic county,mi,michigan,22,mi
goodrichmi,goodrich,mi,michigan,22,mi
grandblancmi,grand blanc,mi,michigan,22,mi
grandhavenmi,grand haven,mi,michigan,22,mi
grandledgemi,grand ledge,mi,michigan,22,mi
grandrapidsmi,grand rapids,mi,michigan,22,mi
grandtraversecountymi,grand traverse county,mi,michigan,22,mi
grandvillemi,grandville,mi,michigan,22,mi
grasslakemi,grass lake,mi,michigan,22,mi
gratiotcountymi,gratiot county,mi,michigan,22,mi
graylingmi,grayling,mi,michigan,22,mi
greenvillemi,greenville,mi,michigan,22,mi
greilickvillemi,greilickville,mi,michigan,22,mi
grosseilemi,grosse ile,mi,michigan,22,mi
grossepointemi,grosse pointe,mi,michigan,22,mi
grossepointefarmsmi,grosse pointe farms,mi,michigan,22,mi
grossepointeparkmi,grosse pointe park,mi,michigan,22,mi
grossepointeshoresmi,grosse pointe shores,mi,michigan,22,mi
grossepointewoodsmi,grosse pointe woods,mi,michigan,22,mi
gwinnmi,gwinn,mi,michigan,22,mi
hamtramckmi,hamtramck,mi,michigan,22,mi
hancockmi,hancock,mi,michigan,22,mi
harborbeachmi,harbor beach,mi,michigan,22,mi
harborspringsmi,harbor springs,mi,michigan,22,mi
harperwoodsmi,harper woods,mi,michigan,22,mi
harrisonmi,harrison,mi,michigan,22,mi
harrisvillemi,harrisville,mi,michigan,22,mi
hartmi,hart,mi,michigan,22,mi
hartfordmi,hartford,mi,michigan,22,mi
harveymi,harvey,mi,michigan,22,mi
haslettmi,haslett,mi,michigan,22,mi
hastingsmi,hastings,mi,michigan,22,mi
hazelparkmi,hazel park,mi,michigan,22,mi
hemlockmi,hemlock,mi,michigan,22,mi
highlandparkmi,highland park,mi,michigan,22,mi
hillsdalemi,hillsdale,mi,michigan,22,mi
hillsdalecountymi,hillsdale county,mi,michigan,22,mi
hollandmi,holland,mi,michigan,22,mi
hollymi,holly,mi,michigan,22,mi
holtmi,holt,mi,michigan,22,mi
homermi,homer,mi,michigan,22,mi
houghtonmi,houghton,mi,michigan,22,mi
houghtoncountymi,houghton county,mi,michigan,22,mi
houghtonlakemi,houghton lake,mi,michigan,22,mi
howardcitymi,howard city,mi,michigan,22,mi
howellmi,howell,mi,michigan,22,mi
hubbardlakemi,hubbard lake,mi,michigan,22,mi
hudsonmi,hudson,mi,michigan,22,mi
hudsonvillemi,hudsonville,mi,michigan,22,mi
huntingtonwoodsmi,huntington woods,mi,michigan,22,mi
huroncountymi,huron county,mi,michigan,22,mi
imlaycitymi,imlay city,mi,michigan,22,mi
indianrivermi,indian river,mi,michigan,22,mi
inghamcountymi,ingham county,mi,michigan,22,mi
inkstermi,inkster,mi,michigan,22,mi
ioniami,ionia,mi,michigan,22,mi
ioniacountymi,ionia county,mi,michigan,22,mi
ioscocountymi,iosco county,mi,michigan,22,mi
ironcountymi,iron county,mi,michigan,22,mi
ironmountainmi,iron mountain,mi,michigan,22,mi
ironrivermi,iron river,mi,michigan,22,mi
ironwoodmi,ironwood,mi,michigan,22,mi
isabellacountymi,isabella county,mi,michigan,22,mi
ishpemingmi,ishpeming,mi,michigan,22,mi
ithacami,ithaca,mi,michigan,22,mi
jacksonmi,jackson,mi,michigan,22,mi
jacksoncountymi,jackson county,mi,michigan,22,mi
jenisonmi,jenison,mi,michigan,22,mi
jonesvillemi,jonesville,mi,michigan,22,mi
k.i.sawyerairforcebasemi,k. i. sawyer air force base,mi,michigan,22,mi
kalamazoomi,kalamazoo,mi,michigan,22,mi
kalamazoocountymi,kalamazoo county,mi,michigan,22,mi
kalkaskami,kalkaska,mi,michigan,22,mi
kalkaskacountymi,kalkaska county,mi,michigan,22,mi
keegoharbormi,keego harbor,mi,michigan,22,mi
kentcitymi,kent city,mi,michigan,22,mi
kentcountymi,kent county,mi,michigan,22,mi
kentwoodmi,kentwood,mi,michigan,22,mi
keweenawcountymi,keweenaw county,mi,michigan,22,mi
kilmanaghmi,kilmanagh,mi,michigan,22,mi
kingsfordmi,kingsford,mi,michigan,22,mi
kingsleymi,kingsley,mi,michigan,22,mi
l'ansemi,l'anse,mi,michigan,22,mi
laingsburgmi,laingsburg,mi,michigan,22,mi
lakecitymi,lake city,mi,michigan,22,mi
lakecountymi,lake county,mi,michigan,22,mi
lakefentonmi,lake fenton,mi,michigan,22,mi
lakeisabellami,lake isabella,mi,michigan,22,mi
lakemichiganbeachmi,lake michigan beach,mi,michigan,22,mi
lakeodessami,lake odessa,mi,michigan,22,mi
lakeorionmi,lake orion,mi,michigan,22,mi
lakeviewmi,lakeview,mi,michigan,22,mi
lakewoodclubmi,lakewood club,mi,michigan,22,mi
lambertvillemi,lambertville,mi,michigan,22,mi
lansingmi,lansing,mi,michigan,22,mi
lapeermi,lapeer,mi,michigan,22,mi
lapeercountymi,lapeer county,mi,michigan,22,mi
lathrupvillagemi,lathrup village,mi,michigan,22,mi
lauriummi,laurium,mi,michigan,22,mi
lawtonmi,lawton,mi,michigan,22,mi
leelanaucountymi,leelanau county,mi,michigan,22,mi
lelandmi,leland,mi,michigan,22,mi
lenaweecountymi,lenawee county,mi,michigan,22,mi
lesliemi,leslie,mi,michigan,22,mi
levelpark-oakparkmi,level park-oak park,mi,michigan,22,mi
lewistonmi,lewiston,mi,michigan,22,mi
lexingtonmi,lexington,mi,michigan,22,mi
lincolnparkmi,lincoln park,mi,michigan,22,mi
lindenmi,linden,mi,michigan,22,mi
litchfieldmi,litchfield,mi,michigan,22,mi
livingstoncountymi,livingston county,mi,michigan,22,mi
livoniami,livonia,mi,michigan,22,mi
lowellmi,lowell,mi,michigan,22,mi
lucecountymi,luce county,mi,michigan,22,mi
ludingtonmi,ludington,mi,michigan,22,mi
lunapiermi,luna pier,mi,michigan,22,mi
mackinaccountymi,mackinac county,mi,michigan,22,mi
macombcountymi,macomb county,mi,michigan,22,mi
madisonheightsmi,madison heights,mi,michigan,22,mi
mancelonami,mancelona,mi,michigan,22,mi
manchestermi,manchester,mi,michigan,22,mi
manisteemi,manistee,mi,michigan,22,mi
manisteecountymi,manistee county,mi,michigan,22,mi
manistiquemi,manistique,mi,michigan,22,mi
manitoubeach-devilslakemi,manitou beach-devils lake,mi,michigan,22,mi
mantonmi,manton,mi,michigan,22,mi
marcellusmi,marcellus,mi,michigan,22,mi
marinecitymi,marine city,mi,michigan,22,mi
marlettemi,marlette,mi,michigan,22,mi
marquettemi,marquette,mi,michigan,22,mi
marquettecountymi,marquette county,mi,michigan,22,mi
marshallmi,marshall,mi,michigan,22,mi
marysvillemi,marysville,mi,michigan,22,mi
masonmi,mason,mi,michigan,22,mi
masoncountymi,mason county,mi,michigan,22,mi
mattawanmi,mattawan,mi,michigan,22,mi
mecostacountymi,mecosta county,mi,michigan,22,mi
melvindalemi,melvindale,mi,michigan,22,mi
memphismi,memphis,mi,michigan,22,mi
menomineemi,menominee,mi,michigan,22,mi
menomineecountymi,menominee county,mi,michigan,22,mi
michigancentermi,michigan center,mi,michigan,22,mi
middlevillemi,middleville,mi,michigan,22,mi
midlandmi,midland,mi,michigan,22,mi
midlandcountymi,midland county,mi,michigan,22,mi
milanmi,milan,mi,michigan,22,mi
milfordmi,milford,mi,michigan,22,mi
millingtonmi,millington,mi,michigan,22,mi
miomi,mio,mi,michigan,22,mi
missaukeecountymi,missaukee county,mi,michigan,22,mi
monroemi,monroe,mi,michigan,22,mi
monroecountymi,monroe county,mi,michigan,22,mi
montaguemi,montague,mi,michigan,22,mi
montcalmcountymi,montcalm county,mi,michigan,22,mi
montmorencycountymi,montmorency county,mi,michigan,22,mi
montrosemi,montrose,mi,michigan,22,mi
morencimi,morenci,mi,michigan,22,mi
mountclemensmi,mount clemens,mi,michigan,22,mi
mountmorrismi,mount morris,mi,michigan,22,mi
mountpleasantmi,mount pleasant,mi,michigan,22,mi
munisingmi,munising,mi,michigan,22,mi
muskegonmi,muskegon,mi,michigan,22,mi
muskegoncountymi,muskegon county,mi,michigan,22,mi
muskegonheightsmi,muskegon heights,mi,michigan,22,mi
napoleonmi,napoleon,mi,michigan,22,mi
nashvillemi,nashville,mi,michigan,22,mi
negauneemi,negaunee,mi,michigan,22,mi
newbaltimoremi,new baltimore,mi,michigan,22,mi
newbuffalomi,new buffalo,mi,michigan,22,mi
newhavenmi,new haven,mi,michigan,22,mi
newaygomi,newaygo,mi,michigan,22,mi
newaygocountymi,newaygo county,mi,michigan,22,mi
newberrymi,newberry,mi,michigan,22,mi
nilesmi,niles,mi,michigan,22,mi
northbranchmi,north branch,mi,michigan,22,mi
northmuskegonmi,north muskegon,mi,michigan,22,mi
northviewmi,northview,mi,michigan,22,mi
northvillemi,northville,mi,michigan,22,mi
nortonshoresmi,norton shores,mi,michigan,22,mi
norwaymi,norway,mi,michigan,22,mi
novimi,novi,mi,michigan,22,mi
oakparkmi,oak park,mi,michigan,22,mi
oaklandcountymi,oakland county,mi,michigan,22,mi
oceanacountymi,oceana county,mi,michigan,22,mi
ogemawcountymi,ogemaw county,mi,michigan,22,mi
okemosmi,okemos,mi,michigan,22,mi
olivetmi,olivet,mi,michigan,22,mi
ontonagonmi,ontonagon,mi,michigan,22,mi
ontonagoncountymi,ontonagon county,mi,michigan,22,mi
orchardlakemi,orchard lake,mi,michigan,22,mi
ortonvillemi,ortonville,mi,michigan,22,mi
osceolacountymi,osceola county,mi,michigan,22,mi
oscodacountymi,oscoda county,mi,michigan,22,mi
otsegomi,otsego,mi,michigan,22,mi
otsegocountymi,otsego county,mi,michigan,22,mi
ottawacountymi,ottawa county,mi,michigan,22,mi
ovidmi,ovid,mi,michigan,22,mi
owossomi,owosso,mi,michigan,22,mi
oxfordmi,oxford,mi,michigan,22,mi
parchmentmi,parchment,mi,michigan,22,mi
pawpawmi,paw paw,mi,michigan,22,mi
pawpawlakemi,paw paw lake,mi,michigan,22,mi
pearlbeachmi,pearl beach,mi,michigan,22,mi
perrymi,perry,mi,michigan,22,mi
petersburgmi,petersburg,mi,michigan,22,mi
petoskeymi,petoskey,mi,michigan,22,mi
pigeonmi,pigeon,mi,michigan,22,mi
pinckneymi,pinckney,mi,michigan,22,mi
pinconningmi,pinconning,mi,michigan,22,mi
plainwellmi,plainwell,mi,michigan,22,mi
pleasantridgemi,pleasant ridge,mi,michigan,22,mi
plymouthmi,plymouth,mi,michigan,22,mi
pontiacmi,pontiac,mi,michigan,22,mi
porthuronmi,port huron,mi,michigan,22,mi
portagemi,portage,mi,michigan,22,mi
portlandmi,portland,mi,michigan,22,mi
pottervillemi,potterville,mi,michigan,22,mi
presqueislecountymi,presque isle county,mi,michigan,22,mi
prudenvillemi,prudenville,mi,michigan,22,mi
quincymi,quincy,mi,michigan,22,mi
quinnesecmi,quinnesec,mi,michigan,22,mi
rapidcitymi,rapid city,mi,michigan,22,mi
ravennami,ravenna,mi,michigan,22,mi
readingmi,reading,mi,michigan,22,mi
redfordmi,redford,mi,michigan,22,mi
reedcitymi,reed city,mi,michigan,22,mi
reesemi,reese,mi,michigan,22,mi
richmondmi,richmond,mi,michigan,22,mi
riverrougemi,river rouge,mi,michigan,22,mi
riverviewmi,riverview,mi,michigan,22,mi
rochestermi,rochester,mi,michigan,22,mi
rochesterhillsmi,rochester hills,mi,michigan,22,mi
rockfordmi,rockford,mi,michigan,22,mi
rockwoodmi,rockwood,mi,michigan,22,mi
rogerscitymi,rogers city,mi,michigan,22,mi
romeomi,romeo,mi,michigan,22,mi
romulusmi,romulus,mi,michigan,22,mi
rooseveltparkmi,roosevelt park,mi,michigan,22,mi
roscommonmi,roscommon,mi,michigan,22,mi
roscommoncountymi,roscommon county,mi,michigan,22,mi
rosevillemi,roseville,mi,michigan,22,mi
royaloakmi,royal oak,mi,michigan,22,mi
saginawmi,saginaw,mi,michigan,22,mi
saginawcountymi,saginaw county,mi,michigan,22,mi
saginawtownshipnorthmi,saginaw township north,mi,michigan,22,mi
saintcharlesmi,saint charles,mi,michigan,22,mi
saintclairmi,saint clair,mi,michigan,22,mi
saintclaircountymi,saint clair county,mi,michigan,22,mi
saintclairshoresmi,saint clair shores,mi,michigan,22,mi
sainthelenmi,saint helen,mi,michigan,22,mi
saintignacemi,saint ignace,mi,michigan,22,mi
saintjohnsmi,saint johns,mi,michigan,22,mi
saintjosephmi,saint joseph,mi,michigan,22,mi
saintjosephcountymi,saint joseph county,mi,michigan,22,mi
saintlouismi,saint louis,mi,michigan,22,mi
salinemi,saline,mi,michigan,22,mi
sandlakemi,sand lake,mi,michigan,22,mi
sanduskymi,sandusky,mi,michigan,22,mi
